"video_id","uploader","interval","category","length","views","rating","total_rating","comments","related_id"
"3jUT5KXh5es","jjfridge","1134","Entertainment","124","1048","4.75","4","0","q-Ke1zCWgI8"
"B7qcTm5fHRc","RadioKalin","1134","Entertainment","129","3699","4.76","21","24","92KZt9gYqZk"
"o2-vlyNPaYI","SouljaBoi900","1135","Music","288","799","3.67","3","2","q-Ke1zCWgI8"
"sOV1VeDzfgE","","NULL","","NULL","NULL","NULL","NULL","NULL",""
"LumtG_iXdjA","60543","1136","Music","266","215","3.0","2","3","q-Ke1zCWgI8"
"aetA__BXplg","heatherturnbow","1134","Entertainment","235","17840","4.35","48","51","zv4spX-VBak"
"zv4spX-VBak","LynBowenaboj","1135","Entertainment","243","902","0.0","0","1","aetA__BXplg"
"Oct5i7Tvk94","scottcacciatore1","1135","Entertainment","236","238","0.0","0","0","92KZt9gYqZk"
"JfD6KbvJDsc","momrocks2","1135","Entertainment","128","250","3.0","1","1","iXdQO4xKzAE"
"16F76Li-w_E","ringtones1221","1135","Music","236","1249","5.0","3","5","92KZt9gYqZk"
"dwSsJPoyEAA","callieReevesyvar","1135","People & Blogs","189","147","2.0","4","4","yPEl2RV2CxE"
"L4DICgyB6JE","SanarioSan","620","Film & Animation","502","758085","4.68","986","792","7nIiTqcYMyg"
"h5N-Pk-5ekc","thuylinh511","511","Film & Animation","72","223040","4.62","338","321","aIr1_n1bRAY"
"7nIiTqcYMyg","dreamcortex","561","Film & Animation","153","704458","4.72","805","529","L4DICgyB6JE"
"JFBHPbEtfqA","SpaceGhost2K","316","Entertainment","178","452836","4.6","898","478","L4DICgyB6JE"
"lfQ5I2FEFZo","mizuchilondon","745","People & Blogs","317","199448","4.57","212","342","7nIiTqcYMyg"
"YluDS-6LoB4","agerbeek","332","Film & Animation","140","355886","4.41","648","550","L4DICgyB6JE"
"aIr1_n1bRAY","SanrioCinnamon","669","Entertainment","67","386851","4.46","413","339","7nIiTqcYMyg"
"wUurtulXrnI","karenkong99","611","Music","221","212093","4.52","252","159","b_MR48S3gdY"
"0TQSMkXuZFs","simple4chi","986","Music","186","19132","4.25","16","8","y24ND1gqxKg"
"LhcTuuAQeig","tempusmaster","286","People & Blogs","78","185845","4.59","206","236","7nIiTqcYMyg"
"n6nBHKz30UQ","xiaoqiann","798","Entertainment","120","72349","4.78","121","167","DBaaMNnewnE"
"Du36up8CB04","hellokittyfanchelly","614","Entertainment","60","86084","4.66","107","78","h5N-Pk-5ekc"
"eV71mpbvl-g","youryouyou","823","Pets & Animals","26","4316138","4.78","9424","8592","XU2EtLHVoiI"
"nqU2obMOz0M","EmplehProductions","586","Comedy","763","2057","4.89","18","4",""
"IfipxOAvjcw","sailormoonstars90","649","Film & Animation","29","30825","4.45","20","7","rfGEi-ddtJA"
"DBaaMNnewnE","hknetmart2","844","Entertainment","134","59913","4.59","70","158","n6nBHKz30UQ"
"S00MI_yPXXY","hellokittymuseum","438","People & Blogs","35","57702","4.45","65","61","lfQ5I2FEFZo"
"J_nPoOckOZs","gdrmsp","855","People & Blogs","189","31381","3.26","19","14","poKV8HiZXNA"
"sXPi6Fjmhi0","ChibiKiba","464","Music","60","192917","4.39","145","74","aIr1_n1bRAY"
"GDpuAqSzf9Q","SecretLivesOfWomen","1133","Entertainment","40","1981","4.5","12","13","W5oYisN-DFk"
"W5oYisN-DFk","SecretLivesOfWomen","1133","Entertainment","55","1405","4.43","7","10","REx8s1Uc9qc"
"CBqv1DC3DGs","","NULL","","NULL","NULL","NULL","NULL","NULL",""
"BBQnwuS4RgA","SecretLivesOfWomen","1134","Entertainment","31","361","3.0","2","1","W5oYisN-DFk"
"QxpAy5K8Btg","SecretLivesOfWomen","1133","Entertainment","38","743","4.0","4","2","W5oYisN-DFk"
"cWPsL31ALVo","thesecretcollection","1104","Film & Animation","188","344","4.5","4","3","Ng_cWDmf-Fs"
"hV-_Cg_Wb9E","thesecretcollection","1105","Film & Animation","53","321","5.0","1","0","eDlC7fZsG7E"
"ZyFRjfDhZbk","bridgingheaven","865","Entertainment","3517","2653","4.27","11","7","z2cwwl7cW1M"
"#NAME?","bethiemw","1028","Entertainment","353","16961","4.48","33","21","dQuS2reb3cU"
"K-FIEd_CekM","ForaTv","1001","News & Politics","332","7610","4.86","81","65","PITb4fHmbZ4"
"qdKby7boXcU","TubeTop100","866","Entertainment","68","10284","3.29","7","2","#NAME?"
"luB-JA8u8Fk","rasavonwerder","1135","Education","601","488","4.75","8","0","eDFIeM-FRaw"
"iZHwdwLGbuA","JasonBentleyJones","892","Entertainment","29","3881","3.82","33","7","VZDu8YaBN68"
"37vthK3EPeM","Nimwghen","862","News & Politics","302","16332","4.59","22","24","22tjvhnrghA"
"H3v3vWNp-YU","Insightful","883","Music","259","104173","4.86","202","95","fLoV3szTOhM"
"xGb6tnuhDfM","bigassfarts69","1090","Autos & Vehicles","25","4110","2.33","6","25","wHdFvqOBbIY"
"p_Je2J3aORA","oKoAo","1088","Sports","149","15190","4.12","32","40","gTsU3hVw2ps"
"6kO2_FBPC4o","SheilaKelleysSFactor","910","People & Blogs","41","12531","4.0","5","4","_HbOaBWt240"
"dWKfN85xrFA","SecretLivesOfWomen","1134","Entertainment","31","1413","3.67","6","5","GDpuAqSzf9Q"
"phL0RLKL8bc","MarcyFromMaui","632","People & Blogs","154","2311640","4.79","1766","881","o2MqciSMOmk"
"nTPV42xmwRQ","lovebugg1986","1135","People & Blogs","54","223","2.33","6","10","7afZLlYAM3Q"
"6ChAZxm49wc","InfamousProject","1008","Travel & Events","292","3065","4.33","15","15","MGU1T6OmOns"
"C32_Rna_mko","expertvillage","959","Howto & Style","89","708","1.0","1","1","2A4QeQBRtqs"
"XBYo6w9H8_A","StudentMovies","932","Film & Animation","32","16725","4.25","28","10","XUN4IQabVc0"
"GrvhZBZ5n_k","bodybuildingcourse","1113","Howto & Style","116","1661","3.33","3","0","IIC3DuK7pVI"
"3xTk7ppDHWM","pennylucky","1107","Comedy","469","334","5.0","2","2",""
"cv9Tn-j8z3c","missglamorousprom","1056","People & Blogs","39","132","0.0","0","0",""
"t9M9auFsJMs","amy04","973","Howto & Style","202","9671","4.22","45","23","3KGw5u2bcvw"
"5h4lC7bTf3I","fineartspot","1115","Education","98","163","0.0","0","0",""
"QLkXs65x44s","chocopicante","1078","Entertainment","187","41","0.0","0","0",""
"3nSPbdOS4-g","dedelopez","634","Music","197","16149","4.86","28","18","AZs3EOrvcPk"
"Jhzia5ZO17M","daydreamingprincess","977","Film & Animation","142","22576","4.73","37","70","zTrgAvyM6lk"
"okuPTgzHTe0","newrealm06","879","Travel & Events","151","3526","2.4","5","5","eOIcWcswO9I"
"YS_6PJmwBKA","Perrygarl","803","Sports","308","1239","5.0","3","11",""
"SYnr6NMMzE4","Orangutangz","1101","People & Blogs","269","633","4.5","2","4","ORFbUNLrQro"
"O0v7jyj1jok","GaloreDefined","1114","People & Blogs","212","1854","4.83","6","5","4uwO6CsgCKU"
"JyrB_R9cbkA","Timnic23","726","Sports","264","16102","4.71","14","13","wnFzaptBPr8"
"4Du5CNQuPhQ","venomjojo","1127","Science & Technology","555","1193","5.0","2","1440","Ee97DkXW-rM"
"79L-NOZZxQw","fineartspot","1134","Education","98","51","0.0","0","0",""
"3NgXUJJO8II","flairshow","983","Entertainment","554","1965","5.0","1","3","jjz0hyKnKeo"
"lk_R1NCMRAg","mohd222cp","1135","Music","230","3084","4.38","26","29","#NAME?"
"I7iPSp9VRFo","stageleft4life","1135","Music","215","231","1.9","10","5","I0AsSj7sCR0"
"_s2PPML9r9o","davoodnpussy","1135","Music","63","627","1.0","8","10","92KZt9gYqZk"
"rzTFXp-CaKs","debz28","1136","Music","120","148","5.0","1","2","I0AsSj7sCR0"
"2-tOL6R45Ig","Nahulanham","1067","Entertainment","409","5722","2.64","11","4","-9fDx_dujME"
"o6yFvzZx7A8","Snuttebubbe","1136","Music","236","206","0.0","0","0","92KZt9gYqZk"
"6nJKD-FcLwI","oneshot500","1131","People & Blogs","53","539","1.92","13","2","9mlnrtRMa-M"
"9mlnrtRMa-M","HollaAtMe99","1034","Entertainment","326","10294","3.37","46","70","NsqEnMUqRLs"
"QZxrUo3Hacg","mclorkus","1058","Entertainment","204","5683","3.67","24","42","#NAME?"
"hLy1MmVU_ko","cmdcmd20","1007","Comedy","78","9736","0.0","0","8","NymV_Ifatz0"
"wgXhN7lHXZs","jackattack180","1055","Entertainment","549","2458","0.0","0","14","iudX8EtDZhs"
"UbK8fYTi_UQ","jamieyoungsongs","1104","Howto & Style","299","518","0.0","0","2","iy0pyFjgU_0"
"WZoMBFzDt6A","uchihake","1090","Entertainment","84","1220","4.38","8","11","xB-5gsRrdzI"
"xnGKjmcw7MM","Joshes16","1132","Entertainment","193","62","5.0","1","1","Axm8ehXLilM"
"p3hJBIJD9bw","sefonty","1003","Howto & Style","306","665","3.0","2","2","v_yCuEvqu5Q"
"tIF5DIwY4Ww","Hellf1ghter","892","Howto & Style","81","3498","3.22","9","23","N-NC40CPKsA"
"JrDoLQZ3amU","remixforthemasses","1125","Entertainment","294","283","4.75","4","0",""
"ENxpzfsOfio","marouca1","921","Howto & Style","312","317","3.0","2","4","hoS4ikw7pvc"
"NEHgvPvBfuI","mark20070","682","Entertainment","51","4420","3.18","11","103","O9JKcISyFQo"
"wUhiYj1q1GI","mustafasjw","892","Entertainment","62","669","0.0","0","4",""
"5XDm6dM6CL4","getit4freedude","1063","Howto & Style","76","1940","2.75","4","0","aEvPgqPq1OI"
"FG-j841ezPw","FreeHackMaster","1103","Howto & Style","205","290","5.0","2","0","LaNqBC6VmwE"
"ntCIV3-OBpA","Wind2Destiny","1134","Howto & Style","53","83","5.0","1","2","AqG9Q5Hw1Ps"
"Axm8ehXLilM","HowToGetFreeThings","1133","Entertainment","193","41","0.0","0","0","xnGKjmcw7MM"
"2cI58Nz3rvI","cmdcmd20","1007","Entertainment","78","1098","0.0","0","0",""
"r57G8iVxoIg","puebloplug","1133","Science & Technology","29","424","4.2","5","11","pEZu_oZHmvs"
"gHSE1DRYkKs","puebloplug","1130","Science & Technology","21","3236","3.5","24","21","XLHmtAxyTvk"
"uGoK628b0ck","pat2darooney","1131","Science & Technology","79","62819","2.23","44","3165","pEZu_oZHmvs"
"J4wCV69uwJ0","bubtime","1135","Science & Technology","6","24","0.0","0","0","XLHmtAxyTvk"
"2sFBDM-rkns","JoJoBinxProductions","1135","Science & Technology","82","26","0.0","0","1","9cQbRYRDIWs"
"reEJTjKPYKc","xXBR4D3NXx","1130","Science & Technology","62","542","3.8","10","18","XLHmtAxyTvk"
"pxMiKt4VTHs","HOCKROCMAN","1133","Science & Technology","4","79","1.0","1","3",""
"OL5Vc9pRLa8","davidisbetterthenyou","1131","Science & Technology","9","367","1.0","4","4","XLHmtAxyTvk"
"YpvWyZLinRo","iownhalonoobs","1035","Howto & Style","137","29391","3.81","90","400","mGVEX1AR7Rs"
"tXAfMNYxEgk","poptartkid01","1133","People & Blogs","80","102","5.0","1","4","cOwNhfRJQfQ"
"h-1docf3qiQ","poptartkid01","1131","Science & Technology","30","218","1.0","4","3","tXAfMNYxEgk"
"bgWToe8ygEc","mousey685","1133","Science & Technology","22","99","1.0","7","4",""
"vwNbeMVyTGo","lzmsswrestling","1133","Science & Technology","6","105","1.0","1","2","r57G8iVxoIg"
"vpkTBbUI2O4","LMcorporations","1121","Science & Technology","114","16765","4.0","10","14448","Ee97DkXW-rM"
"b9HurVwlLXw","iownhalonoobs","1121","Howto & Style","227","2351","3.43","14","39","YpvWyZLinRo"
"bp8ybWWtVkA","TyrantBoyz","1046","Entertainment","200","1856","3.4","5","6","mMECUlrWJIM"
"n_HKiuQwP-4","IYIasteI2","1127","Howto & Style","313","2835","5.0","1","16","V4dDsDH72kE"
"AelsCTq5wnw","amandaehh","1134","Comedy","141","165","5.0","1","10","Z1raKpEo3Wk"
"69e1YuCWAg8","RhettandLink","996","Education","268","13293","4.52","86","59","ApLTDoJea2Q"
"YWsGLAay19A","SraahAlbanyvuoyje","1131","Film & Animation","22","550","0.0","0","19","Wf7vAKFnx9I"
"MFZAqbjLt6Y","matt3568","1105","Science & Technology","77","488","2.33","3","3","dU4ssBBz7FY"
"tMdJIrtGucU","undaskkore","1129","Science & Technology","92","105","3.0","2","2","8qP_WibReh4"
"0lb33if4UA8","matt3568","1107","Science & Technology","447","172","5.0","3","0","E1RxeIipwVk"
"WP8j9x_6JM8","gagnepm2007","1108","Entertainment","30","78","0.0","0","0","PtbJWbt6kn4"
"3ciKX1oPPzk","kaygabs","1131","Howto & Style","47","36","0.0","0","0",""
"vXEWW2-VRIo","matt3568","1108","Comedy","361","131","3.0","2","1",""
"m0esJ3AmfRw","DRJ0K3R","1112","Science & Technology","275","55","5.0","3","0","hvgzIGXeEnM"
"osuM0-4Ba5Y","davidisbetterthenyou","1132","Entertainment","50","74","1.0","2","6",""
"Wf7vAKFnx9I","undaskkore","1129","Science & Technology","140","5515","3.79","24","3438","YWsGLAay19A"
"nzNFVAIxvV0","Heinz9493","1129","Howto & Style","277","2766","4.2","10","11","ygx0H0k8VVY"
"Y5NIBctPtec","thand12","1129","Howto & Style","385","727","1.0","1","2","ygx0H0k8VVY"
"EiLb9xG3-lY","squishless","642","Entertainment","309","767084","4.0","4","9794","GESzyKelxXY"
"0P6xpDFRG8E","ipodtouchPROhacker","1129","Howto & Style","67","738","3.0","2","2","052tb89T2rA"
"dI7XileC4q4","MjjTV","1129","Science & Technology","124","2638","5.0","9","23","fixjsQgXVBg"
"_vQAhDY8KNk","rrsx01","1129","Science & Technology","46","328","0.0","0","1","ygx0H0k8VVY"
"eoAwgK787R8","jjamesj2","1128","Education","193","486","2.14","7","4","4WkmV6-obQw"
"uTn9UNz1QFs","KaosDOSK","1128","Entertainment","103","578","3.0","6","7","eoAwgK787R8"
"QbKcGSMo5IQ","LILKING32","1128","Film & Animation","27","79","0.0","0","4",""
"_ksPVNvlpvg","SpodProductions","1128","Entertainment","34","866","3.0","2","3","wP4zZcNDbDU"
"ZJ3mA6R2AxU","MjjTV","1129","Science & Technology","122","2252","4.5","14","15","pUbzVgQfOE8"
"qkOLS3b3GYc","sly4ever555","1129","Science & Technology","183","126","3.0","5","9","pjmpg7txwlU"
"bj_A74W897I","bumuckl","1129","Science & Technology","89","350","5.0","1","2","ZJ3mA6R2AxU"
"rpq5WGPHqZU","kewler26693","1129","Howto & Style","42","118","5.0","2","1",""
"avb9o-QE7OA","GhostMirror3567","1129","Entertainment","87","87","5.0","2","1","HjZP5EtXitY"
"RtXybp7PtE4","timurmurmur","1025","Science & Technology","82","101801","4.35","55","183","E-rPwQiGi3w"
"Bw_WgYo8Dbc","bbfreebie","905","Howto & Style","497","331543","4.62","377","1463","3mtNSdkC2QU"
"k99FN0CVOyM","xnetmaniax","1129","Science & Technology","46","426","0.0","0","1",""
"v2Vhlg6s2B0","jigitz","1109","People & Blogs","102","8151","3.43","44","145","Hj9orQWeMiE"
"p78IR6m30oA","mkers99","1129","Entertainment","86","497","1.0","1","6","FQ1Oh5nyskg"
"bnJF2dqX6_M","WasteTimeChasingCars","1135","People & Blogs","237","1967","4.19","36","75","YqgiKcRfnaY"
"Fne-iaW2Mec","findthekey14","1124","Music","240","161","5.0","3","8","_MsipkvRIlI"
"KuTOzUEZlD4","Dcavolli","1135","Science & Technology","96","209","4.0","1","3","YqgiKcRfnaY"
"oSE_Ff1gILU","1mResponder","1135","Science & Technology","35","83","0.0","0","2","YqgiKcRfnaY"
"zaW22HTRkvY","davidisbetterthenyou","1135","Science & Technology","56","269","1.0","3","8","YqgiKcRfnaY"
"f0Vh2vdeGJs","puebloplug","1136","Science & Technology","30","35","5.0","2","2","bnJF2dqX6_M"
"n_bPIvCUk3k","JoanneKittccdqml","1134","Film & Animation","47","802","2.33","3","19","YqgiKcRfnaY"
"2-uFLo45Qus","iRespond2U","1135","Science & Technology","18","86","0.0","0","1","YqgiKcRfnaY"
"9siYskifAJY","BlockBusterCo","1133","Entertainment","7","168","5.0","3","29","ppM0KrHCuko"
"bd6Og1-uMN4","webigman22","1067","Entertainment","122","1110","2.33","6","10","DuzLzPKzr3Y"
"yKQ0zz_oFnI","macbookairmaster","1118","Science & Technology","348","277","3.0","2","9","L6AdXZegDH0"
"gAtFNR36Guw","Juiceblogs","1135","Science & Technology","68","274","4.69","13","421","nUiH6uw7-ZY"
"bInw8dLfRPg","theshaggyskinhead","1112","Howto & Style","5","152","0.0","0","2","eOF0R___8YE"
"gRy8LTeQtBw","macmostvideo","939","Entertainment","394","1061","4.29","7","2","WLuyp6qbkzE"
"q5A5pCvAgIw","musicvideos08","1103","Science & Technology","181","34891","4.11","62","75","GBCfW9-hjKI"
"izo9_L8DPLs","punjabibloodfk","1131","Entertainment","20","484","5.0","2","11","fAL_MCCCq6U"
"yyZdurhVokU","Whatsthehub","1094","Film & Animation","30","11979","2.73","22","26","Vlfq0b1TtH8"
"jHOOL-d7qoY","GettyProductions06","1135","Entertainment","19","21","0.0","0","0","dZoPh2JRoXE"
"2E9EFGhl-9c","RotteArmija","1107","Comedy","108","48625","3.48","323","133","rsVZ82YRyjg"
"fVHpd0KsNlY","TeaBagProductionz","1132","Comedy","164","12318","4.16","158","116","MymMhj3Vgww"
"7m_hBv90Vc0","AnachronaMatthewwpir","1134","Comedy","171","1329","2.67","55","20","MymMhj3Vgww"
"9slR5N92zJU","soufeastlondon","1134","Comedy","54","1213","1.94","51","20","MymMhj3Vgww"
"b8nXNkdKuJI","choksuaker","1132","Comedy","86","5630","1.94","179","106","MymMhj3Vgww"
"tjiX6luFKeo","GamingMazterResponds","1132","Comedy","46","6185","2.0","244","292","MymMhj3Vgww"
"FPyISz-IsVg","puebloplug","1131","Comedy","15","3178","1.7","91","78","MymMhj3Vgww"
"s1t5oGgW6wc","gamesboy11","1134","Comedy","217","550","1.4","20","22","MymMhj3Vgww"
"T1dNnSuJOeU","atomicsoda88","1005","Entertainment","304","4361","4.44","27","49","Te3e07aT7DA"
"8a_16yvbYxE","davidisbetterthenyou","1132","Comedy","7","798","1.53","15","34","MymMhj3Vgww"
"_E_k0bxyJO8","sp33dvidios","1131","Music","82","6661","2.23","257","135","fVHpd0KsNlY"
"9zChra3Jtsw","","NULL","","NULL","NULL","NULL","NULL","NULL",""
"e3xLWmRHMfY","beerboy12345","1132","Comedy","60","2853","1.45","83","123","MymMhj3Vgww"
"BsbaW9M15-M","chinesemobster","1132","Nonprofits & Activism","212","370","2.33","3","15","MymMhj3Vgww"
"glrAA4YdEmM","chinesemobster","1132","Entertainment","69","298","5.0","2","1","MymMhj3Vgww"
"vlFRWzf9v1I","KarlYTHE1992th","1132","Comedy","152","1052","1.35","34","15","-7xo6TnBvAM"
"#NAME?","","NULL","","NULL","NULL","NULL","NULL","NULL",""
"0ozxPRnJZ-U","beefn1000","1131","Comedy","33","319","5.0","2","7","XFU8fdWmGV8"
"szJ0Cfm1h8U","puebloplug","1133","Comedy","34","108","5.0","3","2","MymMhj3Vgww"
"leLkRXXtDhY","chidarou","1132","Comedy","164","544","1.22","36","23","MymMhj3Vgww"
"r--isUxXPiI","TraysonRubio","1110","Entertainment","118","12994","4.2","141","177","JpfPvCyJRtk"
"GI4vS7gJO7w","TraysonRubio","1131","Music","123","3697","2.77","62","45","XnwmUZuF5OY"
"nNZKQ3Vp2aE","SillyChester","1130","Education","26","19580","1.58","994","585","a_HddDpgAbo"
"HYK84E2ivaM","krock1616","1135","Comedy","69","205","1.29","28","28","a_HddDpgAbo"
"nAxx9yzuvpo","coconado","1133","Entertainment","38","906","2.64","25","17","a_HddDpgAbo"
"f8PG1kwQ-Dw","skrekkgruppen244","1131","Comedy","272","4756","1.77","57","6","a_HddDpgAbo"
"4ajpZLYOYCw","pman776","1130","Comedy","131","2186","1.5","62","94","a_HddDpgAbo"
"8GwutAcFX-o","brandonnajera44","1130","Comedy","254","4823","1.43","103","37","a_HddDpgAbo"
"optxJSwN5Iw","rsivracer","1133","Comedy","12","655","1.39","31","11","a_HddDpgAbo"
"uZXrIw_is6E","thtguy23","1133","Comedy","158","1589","1.55","67","76","a_HddDpgAbo"
"KnoNr4Bw62s","iRespond2U","1135","Comedy","7","45","0.0","0","1","a_HddDpgAbo"
"CCLiZNraIuw","keith3600","1132","Comedy","51","1216","1.3","82","92","a_HddDpgAbo"
"Exwt0pHji3w","TheCoreyHour","1130","Comedy","66","4790","1.25","163","154","a_HddDpgAbo"
"4CTYAkuCLzc","chingchongchinese","1131","Entertainment","45","643","2.71","7","4","a_HddDpgAbo"
"jSa-oW2h_Es","davidisbetterthenyou","1131","Comedy","30","2500","1.11","113","65","a_HddDpgAbo"
"OMz1I7gSTi0","pman776","1131","Comedy","90","550","1.08","26","18","a_HddDpgAbo"
"xRBAoESGGEk","sadlerocks19","1130","Comedy","22","1035","1.0","24","0","a_HddDpgAbo"
"0GMzzp_nJbw","smosh","759","Comedy","247","2102333","4.74","20514","10213","qJoCfqWdvdQ"
"MjHP7JROj8k","batermaster77","1133","People & Blogs","119","602","4.75","4","6","hCfGbguEm2A"
"kxhdA5pB7f4","vivalabam454","1131","Comedy","13","377","1.25","16","20","a_HddDpgAbo"
"UW_1CvDFYVg","mileymandy","1124","Comedy","135","721641","4.11","5776","33543","2h_K6rMaXxI"
"3lj0uSB2Qs8","AlfredoFoX007","1133","Comedy","509","1849","3.71","14","25","UW_1CvDFYVg"
"r87qmzmgy_k","emilykatandkaty","1125","Entertainment","296","9400","3.3","81","157","G1mmOd-KQ1E"
"jWUVtoamdOY","mom2allison","1107","Comedy","94","41036","4.2","158","547","2h_K6rMaXxI"
"G5eVTQjUbVU","AshleyTisdale4EverX","1125","Comedy","274","4254","3.56","16","33","bO9wKrlAfP8"
"M3pAXdYk2ns","hgesse1120","1133","Comedy","184","205","0.0","0","1",""
"CdpkTKmILJc","NicolasIsReal","1132","Comedy","130","3693","2.98","42","36","Rb_HXgPlgEs"
"LsGU_kjTaKI","strangeperson1234","1133","Comedy","107","236","0.0","0","4","2h8nqVzP3j4"
"rTECT7I8AH4","jessicabillie","1132","Comedy","44","561","3.0","2","8",""
"Bxrf90orhNE","swimmerfun1","1133","Comedy","155","803","2.0","1","0","3qDlI9maRlY"
"DOTTmi8CXOM","jlomarda","1133","Comedy","418","1015","2.12","16","22","jWUVtoamdOY"
"cGfR5epTmu8","coolfrog101","1127","Music","92","883","3.0","2","3","S4YBEzp3lR4"
"SaKST2SrVvs","rockinmarissa134","1134","Comedy","265","27","0.0","0","0","2h8nqVzP3j4"
"0pr7TkYVVAg","aFurryHatGuy","1134","Comedy","509","44","0.0","0","0","ymc2M3Ctris"
"Cgx0LnnXFO4","mileycyrushomepagess","1134","Entertainment","509","1260","4.72","39","102","Rb_HXgPlgEs"
"2h8nqVzP3j4","minchkin77","1134","People & Blogs","508","155","3.14","7","3","AERkHZIdyWo"
"tyfxM1WImb8","BuckyKentucky06","1133","Comedy","509","105","0.0","0","1","Bxrf90orhNE"
"jIxuHobFgEo","","NULL","","NULL","NULL","NULL","NULL","NULL",""
"lQtSfbJiqqE","AlfredoFoX007","1125","Comedy","135","10143","3.71","35","132","UW_1CvDFYVg"
"6up0iPGJidA","Sillyprd9","1126","Comedy","135","914","3.14","7","6","UW_1CvDFYVg"
